Unnamed: 0,text,place,uri,collector,area,lat,lon,normtext
109823,"Θα σε στράψω μια, που θα σε πάγη καπνός",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/270480,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Θα σε στράψω μια, που θα σε πάγη καπνός"
109416,Από την Σκύλα στη Χάρυβδη,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189433,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Από την Σκύλα στη Χάρυβδη
110190,"Ο ακριβός θαρρεί κερδίζει, αλλα χάνει και δε το ξέρει",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189339,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Ο ακριβός θαρρεί κερδίζει, αλλα χάνει και δε το ξέρει"
109595,"Δουλειά σημερινή, μήν κάνης αυρινή",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189776,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Δουλειά σημερινή, μήν κάνης αυρινή"
110370,"Όχι  Γιάννης, μόν' Γιαννάκης",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/290978,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Όχι  Γιάννης, μόν' Γιαννάκης"
110629,Στου γαμπρού βουλή δεν έχουν και στης νύφης μαγερεύουν,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189582,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Στου γαμπρού βουλή δεν έχουν και στης νύφης μαγερεύουν
110362,"Όταν έπρεπε δεν έβρεχε, τον Μάη δροσολόγαγε",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245874,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Όταν έπρεπε δεν έβρεχε, τον Μάη δροσολόγαγε"
109643,Ένας που με τις ψευτιές θέλει να γελάση τον άλλον,"Ανατολική Θράκη, Σηλυβρία",http://hdl.handle.net/20.500.11853/212910,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Ένας που με τις ψευτιές θέλει να γελάση τον άλλον
110155,"Νε γάτα πέρασε, νε ζημιά έκαμε","Ανατολική Θράκη, Σηλυβρία",http://hdl.handle.net/20.500.11853/181458,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Νε γάτα πέρασε, νε ζημιά έκαμε"
109822,"Θα σε δείξω πόσα ράμματα, έχ' η γούνα σ'",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245911,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Θα σε δείξω πόσα ράμματα, έχ' η γούνα σ'"
110083,Μεις οι βλάχοι όπως λάχει,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230621,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Μεις οι βλάχοι όπως λάχει
110525,"Σα διψάει η αυλή σ', μη χύνεις το νερό έξω","Ανατολική Θράκη, Σηλυβρία",http://hdl.handle.net/20.500.11853/181462,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Σα διψάει η αυλή σ', μη χύνεις το νερό έξω"
109531,Γυρίζει σαν τον σβούρο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189719,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Γυρίζει σαν τον σβούρο
109244,Άλας και ψωμί φάγαμε μαζύ,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189344,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Άλας και ψωμί φάγαμε μαζύ
109454,"Αυτή η βρύση που ξεράθηκε, θάλθη καιρός να τρέξη",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230421,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Αυτή η βρύση που ξεράθηκε, θάλθη καιρός να τρέξη"
109465,Βάστα γέρο πάντα νάχης,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189680,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Βάστα γέρο πάντα νάχης
110649,Τ' Αυγούστ' οι Δρίμες στα πανιά και του Μαρτίου στα ξύλα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189478,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Τ' Αυγούστ' οι Δρίμες στα πανιά και του Μαρτίου στα ξύλα
109827,"Θέε μ', μόνε μένα, κι όχ' άλλον κανένα",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189799,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Θέε μ', μόνε μένα, κι όχ' άλλον κανένα"
109360,"Αν έχης καιρό για χάσιμο, δεν έχω κεφάλι για σπάσιμο",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210265,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Αν έχης καιρό για χάσιμο, δεν έχω κεφάλι για σπάσιμο"
109624,Έκαμε κουμπάρα τή δουλειά,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189778,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Έκαμε κουμπάρα τή δουλειά
110831,Τον έπιασε στα πράσα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/210401,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Τον έπιασε στα πράσα
109704,"Εις τα πάντα είναι νόμος, εις τα μάτια όχι όμως. Κ΄ εις αυτά υπάρχει νόμος, όταν βλέπουν παρανόμως",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230710,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Εις τα πάντα είναι νόμος, εις τα μάτια όχι όμως. Κ΄ εις αυτά υπάρχει νόμος, όταν βλέπουν παρανόμως"
110124,"Μπήκ' ο Δεύτερος, πάγ' ο βδόμαδος",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189741,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Μπήκ' ο Δεύτερος, πάγ' ο βδόμαδος"
109754,Η μέρα τρέχει σα νερό κ' οι μήνες σα διαβάτες,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189853,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Η μέρα τρέχει σα νερό κ' οι μήνες σα διαβάτες
110336,"Όπου ακούς πολλά κεράσια, πέρνε και μικρό καλάθι",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189335,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Όπου ακούς πολλά κεράσια, πέρνε και μικρό καλάθι"
110391,Ούτε πουλί πετάμενο,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245877,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Ούτε πουλί πετάμενο
110253,Ο παράς σαν το νερό κυλάει,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245804,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Ο παράς σαν το νερό κυλάει
109981,Κουκούτσι γνώση δεν έχει,"Ανατολική Θράκη, Σηλυβρία",http://hdl.handle.net/20.500.11853/181466,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Κουκούτσι γνώση δεν έχει
110007,Λείπει μιά κλωστή απ' τό λαγκιόλι τ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230636,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Λείπει μιά κλωστή απ' τό λαγκιόλι τ'
110889,Τρελλός με τα κουδούνια,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230942,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Τρελλός με τα κουδούνια
110817,Τον έβαλε κάτ' απ' τη σκαφίδα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245948,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Τον έβαλε κάτ' απ' τη σκαφίδα
110297,"Όποιος γεννηθή στη φυλακή, τη φυλακή γυρεύει",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189671,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Όποιος γεννηθή στη φυλακή, τη φυλακή γυρεύει"
109535,Γω πρόσταζα το σκύλο μου κι' ο σκύλος την ουρά του,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245899,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Γω πρόσταζα το σκύλο μου κι' ο σκύλος την ουρά του
109548,Δε μπήκε στα εγκόσμια,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189798,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Δε μπήκε στα εγκόσμια
109245,Άλλα κι' άλλα τα μεγάλα κι' όχι της Παρασκευής το γάλα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189358,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Άλλα κι' άλλα τα μεγάλα κι' όχι της Παρασκευής το γάλα
109590,Διώχνει τον μέρμηγκα απ' τ' άχερα κι' όχι απ' το στάρι,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/230801,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Διώχνει τον μέρμηγκα απ' τ' άχερα κι' όχι απ' το στάρι
110284,Όλους ρώταγε κι απ' το νου σ' μη βγαίνης,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/245909,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Όλους ρώταγε κι απ' το νου σ' μη βγαίνης
109640,Ένα χρόνο κ' ένα μήνα έκαμ' ένα αδράχτι νήμα,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189322,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Ένα χρόνο κ' ένα μήνα έκαμ' ένα αδράχτι νήμα
110234,Ο λαγός πέρσυ ψόφ'σε και φέτος μύρισε,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/252196,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Ο λαγός πέρσυ ψόφ'σε και φέτος μύρισε
109625,Έκαμε τ' ανάστα ο Θεός. Τ' άκαμε άνου κάτου,Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189422,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Έκαμε τ' ανάστα ο Θεός. Τ' άκαμε άνου κάτου
109270,"Άλλους μείς, άλλοι μάς κι' άλλοι τα συμπεθεριά μας",Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189367,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,"Άλλους μείς, άλλοι μάς κι' άλλοι τα συμπεθεριά μας"
109899,Και τα μονά δικά τ' και τα ζυγά δικά τ',Ανατολική Θράκη,http://hdl.handle.net/20.500.11853/189626,"Σταμούλη – Σαραντή, Ελπινίκη",Ανατολική Θράκη,41.6759327,26.5587225,Και τα μονά δικά τ' και τα ζυγά δικά τ'
